application_id,candidate_id,company,role,location,source,applied_at,screening_passed,shortlisted,verified_shortlist,interviewed,offer_received,hired,current_stage
APP00036,CAND00036,InsightHub,BI Analyst,Pune,LinkedIn,2026-07-29 07:00:00,False,False,False,False,False,False,Applied
APP00533,CAND00533,DataNova,BI Analyst,Hyderabad,Campus,2026-07-29 08:00:00,True,False,False,False,False,False,Screened
APP00888,CAND00888,NextGen Labs,BI Analyst,Gurugram,Job Portal,2026-07-29 09:00:00,True,False,False,False,False,False,Screened
APP00750,CAND00750,InsightHub,BI Analyst,Mumbai,Referral,2026-07-29 10:00:00,True,True,True,True,True,True,Hired
APP00617,CAND00617,NextGen Labs,Marketing Analyst,Pune,Job Portal,2026-07-29 11:00:00,False,False,False,False,False,False,Applied
APP00977,CAND00977,DataNova,BI Analyst,Gurugram,Referral,2026-07-29 12:00:00,True,True,True,False,False,False,Shortlisted
APP00273,CAND00273,Alpha Tech,BI Analyst,Gurugram,LinkedIn,2026-07-29 13:00:00,True,False,False,False,False,False,Screened
APP00582,CAND00582,NextGen Labs,Data Analyst,Hyderabad,Campus,2026-07-29 14:00:00,False,False,False,False,False,False,Applied
APP00814,CAND00814,Alpha Tech,BI Analyst,Bengaluru,Campus,2026-07-29 15:00:00,False,False,False,False,False,False,Applied
APP00365,CAND00365,BrightWorks,Marketing Analyst,Delhi,Campus,2026-07-29 16:00:00,True,False,False,False,False,False,Screened
APP00815,CAND00815,BrightWorks,Marketing Analyst,Hyderabad,LinkedIn,2026-07-29 17:00:00,False,False,False,False,False,False,Applied
APP00072,CAND00072,BrightWorks,Business Analyst,Delhi,Job Portal,2026-07-29 18:00:00,True,True,True,True,False,False,Interviewed
APP00434,CAND00434,Alpha Tech,Marketing Analyst,Bengaluru,Job Portal,2026-07-29 19:00:00,True,False,False,False,False,False,Screened
APP00962,CAND00962,BrightWorks,Product Analyst,Bengaluru,Referral,2026-07-29 21:00:00,True,True,True,False,False,False,Shortlisted
APP00767,CAND00767,BrightWorks,Product Analyst,Gurugram,LinkedIn,2026-07-29 22:00:00,True,True,True,True,False,False,Interviewed
APP00113,CAND00113,DataNova,Business Analyst,Hyderabad,Campus,2026-07-29 23:00:00,True,False,False,False,False,False,Screened
APP00280,CAND00280,InsightHub,Product Analyst,Pune,LinkedIn,2026-07-30 00:00:00,True,False,False,False,False,False,Screened
APP00605,CAND00605,DataNova,Data Analyst,Mumbai,Job Portal,2026-07-30 01:00:00,False,False,False,False,False,False,Applied
APP00810,CAND00810,InsightHub,Marketing Analyst,Hyderabad,Job Portal,2026-07-30 02:00:00,True,True,True,False,False,False,Shortlisted
APP00228,CAND00228,NextGen Labs,Data Analyst,Bengaluru,Company Website,2026-07-30 03:00:00,True,True,True,False,False,False,Shortlisted
APP00045,CAND00045,DataNova,BI Analyst,Bengaluru,Job Portal,2026-07-30 04:00:00,True,False,False,False,False,False,Screened
APP00700,CAND00700,NextGen Labs,Marketing Analyst,Pune,Company Website,2026-07-30 05:00:00,True,True,True,True,False,False,Interviewed
APP00496,CAND00496,InsightHub,Marketing Analyst,Mumbai,Company Website,2026-07-30 06:00:00,True,True,True,True,True,False,Offer
APP00913,CAND00913,DataNova,Product Analyst,Hyderabad,Referral,2026-07-30 07:00:00,True,True,True,True,True,True,Hired
APP00624,CAND00624,NextGen Labs,Marketing Analyst,Hyderabad,Company Website,2026-07-30 08:00:00,False,False,False,False,False,False,Applied
APP00535,CAND00535,Alpha Tech,Data Analyst,Delhi,LinkedIn,2026-07-30 09:00:00,True,True,True,True,False,False,Interviewed
APP00024,CAND00024,InsightHub,Product Analyst,Bengaluru,Company Website,2026-07-30 10:00:00,True,False,False,False,False,False,Screened
APP00647,CAND00647,DataNova,Business Analyst,Hyderabad,Referral,2026-07-30 11:00:00,True,False,False,False,False,False,Screened
APP00760,CAND00760,BrightWorks,Marketing Analyst,Gurugram,LinkedIn,2026-07-30 12:00:00,True,False,False,False,False,False,Screened
APP00162,CAND00162,NextGen Labs,Marketing Analyst,Hyderabad,Referral,2026-07-30 13:00:00,True,True,True,True,False,False,Interviewed
APP00645,CAND00645,Alpha Tech,Marketing Analyst,Hyderabad,Job Portal,2026-07-30 14:00:00,False,False,False,False,False,False,Applied
APP00112,CAND00112,Alpha Tech,Product Analyst,Gurugram,Job Portal,2026-07-30 15:00:00,True,False,False,False,False,False,Screened
APP00448,CAND00448,BrightWorks,Business Analyst,Hyderabad,LinkedIn,2026-07-30 16:00:00,True,True,True,True,False,False,Interviewed
APP00662,CAND00662,Alpha Tech,BI Analyst,Mumbai,Campus,2026-07-30 17:00:00,True,False,False,False,False,False,Screened
APP00727,CAND00727,NextGen Labs,Data Analyst,Hyderabad,Job Portal,2026-07-30 18:00:00,False,False,False,False,False,False,Applied
APP00987,CAND00987,Alpha Tech,Data Analyst,Hyderabad,Referral,2026-07-30 19:00:00,True,False,False,False,False,False,Screened
APP00590,CAND00590,InsightHub,Data Analyst,Mumbai,Job Portal,2026-07-30 20:00:00,True,True,True,True,True,False,Offer
APP00932,CAND00932,InsightHub,Business Analyst,Gurugram,LinkedIn,2026-07-30 22:00:00,False,False,False,False,False,False,Applied
APP00040,CAND00040,InsightHub,Product Analyst,Gurugram,Company Website,2026-07-30 23:00:00,False,False,False,False,False,False,Applied
APP00917,CAND00917,BrightWorks,Data Analyst,Pune,Job Portal,2026-07-31 00:00:00,True,False,False,False,False,False,Screened
APP00676,CAND00676,InsightHub,Business Analyst,Pune,Campus,2026-07-31 01:00:00,True,True,False,False,False,False,Shortlisted
APP00460,CAND00460,BrightWorks,BI Analyst,Hyderabad,Job Portal,2026-07-31 02:00:00,True,False,False,False,False,False,Screened
APP00667,CAND00667,DataNova,BI Analyst,Gurugram,Job Portal,2026-07-31 03:00:00,False,False,False,False,False,False,Applied
APP00486,CAND00486,DataNova,Data Analyst,Mumbai,Campus,2026-07-31 04:00:00,True,True,True,False,False,False,Shortlisted
APP00439,CAND00439,BrightWorks,Business Analyst,Delhi,LinkedIn,2026-07-31 05:00:00,True,False,False,False,False,False,Screened
APP00900,CAND00900,Alpha Tech,Marketing Analyst,Hyderabad,Job Portal,2026-07-31 06:00:00,True,False,False,False,False,False,Screened
APP00229,CAND00229,Alpha Tech,Business Analyst,Gurugram,Campus,2026-07-31 07:00:00,True,False,False,False,False,False,Screened
APP00244,CAND00244,Alpha Tech,Data Analyst,Mumbai,Company Website,2026-07-31 08:00:00,True,False,False,False,False,False,Screened
APP00866,CAND00866,NextGen Labs,Business Analyst,Gurugram,Referral,2026-07-31 09:00:00,True,False,False,False,False,False,Screened
APP00253,CAND00253,Alpha Tech,Product Analyst,Hyderabad,LinkedIn,2026-07-31 10:00:00,True,True,True,True,False,False,Interviewed
APP00981,CAND00981,NextGen Labs,BI Analyst,Delhi,Company Website,2026-07-31 11:00:00,True,True,True,True,True,True,Hired
APP00966,CAND00966,NextGen Labs,BI Analyst,Pune,Company Website,2026-07-31 12:00:00,False,False,False,False,False,False,Applied
APP00874,CAND00874,BrightWorks,BI Analyst,Mumbai,Company Website,2026-07-31 13:00:00,True,True,True,False,False,False,Shortlisted
APP00342,CAND00342,DataNova,Data Analyst,Pune,Company Website,2026-07-31 14:00:00,False,False,False,False,False,False,Applied
APP00991,CAND00991,InsightHub,Marketing Analyst,Hyderabad,LinkedIn,2026-07-31 15:00:00,True,True,True,True,True,True,Hired
APP00543,CAND00543,Alpha Tech,Product Analyst,Gurugram,Job Portal,2026-07-31 16:00:00,True,False,False,False,False,False,Screened
APP00117,CAND00117,NextGen Labs,Data Analyst,Bengaluru,LinkedIn,2026-07-31 17:00:00,True,True,False,False,False,False,Shortlisted
APP00620,CAND00620,DataNova,Data Analyst,Mumbai,LinkedIn,2026-07-31 18:00:00,False,False,False,False,False,False,Applied
APP00653,CAND00653,Alpha Tech,Product Analyst,Pune,Referral,2026-07-31 19:00:00,False,False,False,False,False,False,Applied
APP00220,CAND00220,DataNova,Data Analyst,Mumbai,LinkedIn,2026-07-31 20:00:00,True,True,True,False,False,False,Shortlisted
APP00266,CAND00266,NextGen Labs,BI Analyst,Bengaluru,LinkedIn,2026-07-31 21:00:00,True,True,True,False,False,False,Shortlisted
APP00563,CAND00563,BrightWorks,Business Analyst,Delhi,Job Portal,2026-07-31 22:00:00,True,True,True,True,False,False,Interviewed
APP00808,CAND00808,BrightWorks,Product Analyst,Pune,Campus,2026-07-31 23:00:00,True,False,False,False,False,False,Screened
APP00967,CAND00967,InsightHub,Marketing Analyst,Gurugram,LinkedIn,2026-08-01 01:00:00,True,True,True,True,True,False,Offer
APP00179,CAND00179,NextGen Labs,Product Analyst,Gurugram,Campus,2026-08-01 02:00:00,True,False,False,False,False,False,Screened
APP00121,CAND00121,NextGen Labs,BI Analyst,Mumbai,LinkedIn,2026-08-01 03:00:00,True,False,False,False,False,False,Screened
APP00376,CAND00376,DataNova,BI Analyst,Pune,Company Website,2026-08-01 04:00:00,True,True,True,False,False,False,Shortlisted
APP00512,CAND00512,DataNova,BI Analyst,Delhi,Company Website,2026-08-01 05:00:00,True,False,False,False,False,False,Screened
APP00986,CAND00986,Alpha Tech,Data Analyst,Gurugram,Company Website,2026-08-01 06:00:00,False,False,False,False,False,False,Applied
APP00609,CAND00609,InsightHub,Data Analyst,Mumbai,Company Website,2026-08-01 07:00:00,True,True,True,True,True,False,Offer
APP00097,CAND00097,NextGen Labs,Product Analyst,Delhi,Referral,2026-08-01 08:00:00,True,True,True,False,False,False,Shortlisted
APP00747,CAND00747,InsightHub,Business Analyst,Hyderabad,Company Website,2026-08-01 09:00:00,True,False,False,False,False,False,Screened
APP00384,CAND00384,DataNova,Business Analyst,Pune,LinkedIn,2026-08-01 10:00:00,False,False,False,False,False,False,Applied
APP00082,CAND00082,DataNova,Business Analyst,Gurugram,Referral,2026-08-01 11:00:00,True,False,False,False,False,False,Screened
APP00892,CAND00892,DataNova,BI Analyst,Mumbai,LinkedIn,2026-08-01 12:00:00,True,True,True,False,False,False,Shortlisted
APP00178,CAND00178,InsightHub,Business Analyst,Mumbai,Company Website,2026-08-01 14:00:00,True,True,True,True,True,True,Hired
APP00738,CAND00738,BrightWorks,Business Analyst,Delhi,LinkedIn,2026-08-01 15:00:00,True,True,True,True,False,False,Interviewed
APP00441,CAND00441,InsightHub,Product Analyst,Mumbai,Job Portal,2026-08-01 16:00:00,False,False,False,False,False,False,Applied
APP00143,CAND00143,Alpha Tech,Business Analyst,Pune,Company Website,2026-08-01 17:00:00,False,False,False,False,False,False,Applied
APP00593,CAND00593,NextGen Labs,BI Analyst,Pune,Job Portal,2026-08-01 18:00:00,True,False,False,False,False,False,Screened
APP00139,CAND00139,NextGen Labs,Data Analyst,Bengaluru,Company Website,2026-08-01 19:00:00,True,False,False,False,False,False,Screened
APP00191,CAND00191,Alpha Tech,BI Analyst,Pune,Job Portal,2026-08-01 20:00:00,False,False,False,False,False,False,Applied
APP00695,CAND00695,DataNova,BI Analyst,Hyderabad,Job Portal,2026-08-01 21:00:00,False,False,False,False,False,False,Applied
APP00807,CAND00807,InsightHub,Marketing Analyst,Pune,Campus,2026-08-01 22:00:00,False,False,False,False,False,False,Applied
APP00798,CAND00798,DataNova,Data Analyst,Mumbai,Referral,2026-08-01 23:00:00,True,False,False,False,False,False,Screened
APP00827,CAND00827,Alpha Tech,Business Analyst,Bengaluru,Company Website,2026-08-02 00:00:00,True,True,True,True,False,False,Interviewed
APP00142,CAND00142,BrightWorks,BI Analyst,Hyderabad,Job Portal,2026-08-02 01:00:00,True,False,False,False,False,False,Screened
APP00316,CAND00316,Alpha Tech,Marketing Analyst,Pune,Referral,2026-08-02 02:00:00,False,False,False,False,False,False,Applied
APP00098,CAND00098,DataNova,Marketing Analyst,Bengaluru,Company Website,2026-08-02 03:00:00,True,True,False,True,True,True,Hired
APP00690,CAND00690,NextGen Labs,Marketing Analyst,Pune,Job Portal,2026-08-02 04:00:00,True,True,False,False,False,False,Shortlisted
APP00544,CAND00544,NextGen Labs,Business Analyst,Mumbai,Referral,2026-08-02 05:00:00,True,False,False,False,False,False,Screened
APP00131,CAND00131,DataNova,Product Analyst,Mumbai,Company Website,2026-08-02 06:00:00,True,True,True,False,False,False,Shortlisted
APP00360,CAND00360,BrightWorks,Data Analyst,Bengaluru,Referral,2026-08-02 07:00:00,True,False,False,False,False,False,Screened
APP00193,CAND00193,Alpha Tech,BI Analyst,Pune,Campus,2026-08-02 08:00:00,False,False,False,False,False,False,Applied
APP00202,CAND00202,InsightHub,BI Analyst,Pune,Job Portal,2026-08-02 09:00:00,True,False,False,False,False,False,Screened
APP00592,CAND00592,NextGen Labs,Data Analyst,Pune,Referral,2026-08-02 10:00:00,True,True,True,True,False,False,Interviewed
APP00454,CAND00454,NextGen Labs,Business Analyst,Pune,Campus,2026-08-02 11:00:00,False,False,False,False,False,False,Applied
APP00841,CAND00841,BrightWorks,Product Analyst,Mumbai,Job Portal,2026-08-02 12:00:00,False,False,False,False,False,False,Applied
APP00147,CAND00147,InsightHub,Product Analyst,Mumbai,Referral,2026-08-02 13:00:00,True,False,False,False,False,False,Screened
APP00421,CAND00421,NextGen Labs,Business Analyst,Bengaluru,LinkedIn,2026-08-02 15:00:00,False,False,False,False,False,False,Applied
APP00176,CAND00176,BrightWorks,BI Analyst,Hyderabad,Job Portal,2026-08-02 16:00:00,True,False,False,False,False,False,Screened
APP00169,CAND00169,Alpha Tech,BI Analyst,Delhi,Job Portal,2026-08-02 17:00:00,True,False,False,False,False,False,Screened
APP00538,CAND00538,BrightWorks,Business Analyst,Hyderabad,Job Portal,2026-08-02 18:00:00,True,True,True,True,False,False,Interviewed
APP00712,CAND00712,DataNova,BI Analyst,Delhi,Referral,2026-08-02 19:00:00,True,True,True,False,False,False,Shortlisted
APP00898,CAND00898,DataNova,Product Analyst,Gurugram,Campus,2026-08-02 20:00:00,True,False,False,False,False,False,Screened
APP00840,CAND00840,Alpha Tech,Business Analyst,Bengaluru,Referral,2026-08-02 21:00:00,False,False,False,False,False,False,Applied
APP00860,CAND00860,DataNova,Product Analyst,Hyderabad,Job Portal,2026-08-02 22:00:00,True,True,True,True,True,True,Hired
APP00380,CAND00380,Alpha Tech,Data Analyst,Gurugram,Job Portal,2026-08-02 23:00:00,True,True,True,True,False,False,Interviewed
APP00377,CAND00377,BrightWorks,Product Analyst,Hyderabad,LinkedIn,2026-08-03 00:00:00,False,False,False,False,False,False,Applied
APP00224,CAND00224,NextGen Labs,BI Analyst,Gurugram,Company Website,2026-08-03 02:00:00,True,True,True,True,False,False,Interviewed
APP00488,CAND00488,DataNova,Marketing Analyst,Hyderabad,Job Portal,2026-08-03 03:00:00,False,False,False,False,False,False,Applied
APP00370,CAND00370,InsightHub,Business Analyst,Hyderabad,Job Portal,2026-08-03 04:00:00,True,True,True,False,False,False,Shortlisted
APP00008,CAND00008,BrightWorks,Data Analyst,Mumbai,LinkedIn,2026-08-03 05:00:00,True,True,True,False,False,False,Shortlisted
APP00713,CAND00713,Alpha Tech,Marketing Analyst,Mumbai,Company Website,2026-08-03 06:00:00,False,False,False,False,False,False,Applied
APP00443,CAND00443,NextGen Labs,Marketing Analyst,Delhi,Company Website,2026-08-03 07:00:00,True,False,False,False,False,False,Screened
APP00654,CAND00654,BrightWorks,BI Analyst,Hyderabad,LinkedIn,2026-08-03 08:00:00,True,True,True,True,False,False,Interviewed
APP00017,CAND00017,Alpha Tech,Business Analyst,Pune,Company Website,2026-08-03 09:00:00,False,False,False,False,False,False,Applied
APP00043,CAND00043,NextGen Labs,Data Analyst,Delhi,Job Portal,2026-08-03 10:00:00,True,False,False,False,False,False,Screened
APP00895,CAND00895,Alpha Tech,BI Analyst,Pune,Referral,2026-08-03 11:00:00,True,True,True,False,False,False,Shortlisted
APP00398,CAND00398,Alpha Tech,Business Analyst,Delhi,Company Website,2026-08-03 12:00:00,True,True,True,True,False,False,Interviewed
APP00853,CAND00853,DataNova,Business Analyst,Bengaluru,Job Portal,2026-08-03 13:00:00,True,False,False,False,False,False,Screened
APP00921,CAND00921,InsightHub,Data Analyst,Delhi,LinkedIn,2026-08-03 14:00:00,False,False,False,False,False,False,Applied
APP00559,CAND00559,NextGen Labs,BI Analyst,Mumbai,LinkedIn,2026-08-03 15:00:00,False,False,False,False,False,False,Applied
APP00378,CAND00378,InsightHub,Product Analyst,Bengaluru,Job Portal,2026-08-03 16:00:00,True,False,False,False,False,False,Screened
APP00779,CAND00779,DataNova,Business Analyst,Delhi,LinkedIn,2026-08-03 17:00:00,True,True,True,True,False,False,Interviewed
APP00651,CAND00651,BrightWorks,BI Analyst,Gurugram,Job Portal,2026-08-03 18:00:00,True,False,False,False,False,False,Screened
APP00628,CAND00628,BrightWorks,Business Analyst,Bengaluru,LinkedIn,2026-08-03 19:00:00,True,True,True,True,False,False,Interviewed
APP00067,CAND00067,Alpha Tech,BI Analyst,Pune,Job Portal,2026-08-03 20:00:00,False,False,False,False,False,False,Applied
APP00816,CAND00816,NextGen Labs,Business Analyst,Bengaluru,Company Website,2026-08-03 21:00:00,False,False,False,False,False,False,Applied
APP00610,CAND00610,DataNova,Data Analyst,Mumbai,Referral,2026-08-03 22:00:00,True,True,True,False,False,False,Shortlisted
APP00796,CAND00796,NextGen Labs,BI Analyst,Mumbai,LinkedIn,2026-08-03 23:00:00,True,True,False,False,False,False,Shortlisted
APP00300,CAND00300,NextGen Labs,Data Analyst,Bengaluru,Job Portal,2026-08-04 01:00:00,True,False,False,False,False,False,Screened
APP00004,CAND00004,BrightWorks,Data Analyst,Delhi,Referral,2026-08-04 02:00:00,True,False,False,False,False,False,Screened
APP00785,CAND00785,DataNova,Business Analyst,Delhi,Job Portal,2026-08-04 03:00:00,True,False,False,False,False,False,Screened
APP00386,CAND00386,DataNova,Marketing Analyst,Hyderabad,LinkedIn,2026-08-04 05:00:00,False,False,False,False,False,False,Applied
APP00307,CAND00307,BrightWorks,Data Analyst,Gurugram,Company Website,2026-08-04 06:00:00,True,True,True,True,False,False,Interviewed
APP00979,CAND00979,DataNova,BI Analyst,Bengaluru,Company Website,2026-08-04 08:00:00,True,True,True,True,False,False,Interviewed
APP00029,CAND00029,InsightHub,Business Analyst,Mumbai,Referral,2026-08-04 09:00:00,True,True,True,True,True,False,Offer
APP00093,CAND00093,NextGen Labs,Business Analyst,Bengaluru,LinkedIn,2026-08-04 10:00:00,False,False,False,False,False,False,Applied
APP00435,CAND00435,InsightHub,Marketing Analyst,Hyderabad,Job Portal,2026-08-04 11:00:00,True,False,False,False,False,False,Screened
APP00739,CAND00739,Alpha Tech,Data Analyst,Delhi,Company Website,2026-08-04 12:00:00,True,True,True,False,False,False,Shortlisted
APP00922,CAND00922,BrightWorks,Marketing Analyst,Hyderabad,Company Website,2026-08-04 13:00:00,True,True,True,True,True,True,Hired
APP00028,CAND00028,DataNova,Product Analyst,Hyderabad,Company Website,2026-08-04 14:00:00,False,False,False,False,False,False,Applied
APP00975,CAND00975,NextGen Labs,Product Analyst,Pune,Job Portal,2026-08-04 17:00:00,True,False,False,False,False,False,Screened
APP00790,CAND00790,InsightHub,Business Analyst,Delhi,Campus,2026-08-04 18:00:00,True,True,True,False,False,False,Shortlisted
APP00516,CAND00516,NextGen Labs,Marketing Analyst,Delhi,Job Portal,2026-08-04 19:00:00,True,False,False,False,False,False,Screened
APP00766,CAND00766,BrightWorks,Data Analyst,Pune,Referral,2026-08-04 20:00:00,False,False,False,False,False,False,Applied
APP00327,CAND00327,InsightHub,Data Analyst,Gurugram,Referral,2026-08-04 21:00:00,False,False,False,False,False,False,Applied
APP00269,CAND00269,BrightWorks,Product Analyst,Mumbai,Company Website,2026-08-04 22:00:00,False,False,False,False,False,False,Applied
APP00317,CAND00317,InsightHub,BI Analyst,Gurugram,Company Website,2026-08-04 23:00:00,True,False,False,False,False,False,Screened
APP00313,CAND00313,InsightHub,Marketing Analyst,Hyderabad,Job Portal,2026-08-05 00:00:00,False,False,False,False,False,False,Applied
APP00741,CAND00741,NextGen Labs,BI Analyst,Gurugram,Company Website,2026-08-05 01:00:00,True,True,True,True,True,True,Hired
APP00951,CAND00951,InsightHub,BI Analyst,Mumbai,Referral,2026-08-05 02:00:00,True,True,True,True,True,False,Offer
APP00889,CAND00889,DataNova,Marketing Analyst,Mumbai,Job Portal,2026-08-05 03:00:00,True,True,True,True,False,False,Interviewed
APP00473,CAND00473,Alpha Tech,BI Analyst,Bengaluru,Job Portal,2026-08-05 04:00:00,True,False,False,False,False,False,Screened
APP00322,CAND00322,InsightHub,Data Analyst,Hyderabad,LinkedIn,2026-08-05 05:00:00,True,True,True,True,False,False,Interviewed
APP00290,CAND00290,NextGen Labs,Data Analyst,Hyderabad,Referral,2026-08-05 06:00:00,True,True,True,True,False,False,Interviewed
APP00691,CAND00691,DataNova,Marketing Analyst,Pune,Company Website,2026-08-05 07:00:00,True,True,True,True,False,False,Interviewed
APP00729,CAND00729,InsightHub,Marketing Analyst,Gurugram,Job Portal,2026-08-05 08:00:00,True,False,False,False,False,False,Screened
APP00338,CAND00338,BrightWorks,Business Analyst,Bengaluru,LinkedIn,2026-08-05 09:00:00,True,False,False,False,False,False,Screened
APP00964,CAND00964,Alpha Tech,Marketing Analyst,Mumbai,Company Website,2026-08-05 10:00:00,True,True,True,True,False,False,Interviewed
APP00292,CAND00292,DataNova,Product Analyst,Pune,Job Portal,2026-08-05 11:00:00,True,True,True,False,False,False,Shortlisted
APP00163,CAND00163,NextGen Labs,Product Analyst,Gurugram,Referral,2026-08-05 12:00:00,True,True,True,True,False,False,Interviewed
APP00064,CAND00064,BrightWorks,BI Analyst,Bengaluru,Company Website,2026-08-05 13:00:00,False,False,False,False,False,False,Applied
APP00455,CAND00455,BrightWorks,BI Analyst,Mumbai,Job Portal,2026-08-05 14:00:00,True,True,True,True,False,False,Interviewed
APP00495,CAND00495,BrightWorks,Business Analyst,Hyderabad,Company Website,2026-08-05 16:00:00,True,True,True,True,True,False,Offer
APP00896,CAND00896,Alpha Tech,Marketing Analyst,Gurugram,Job Portal,2026-08-05 17:00:00,True,False,False,False,False,False,Screened
APP00946,CAND00946,DataNova,Business Analyst,Bengaluru,Job Portal,2026-08-05 18:00:00,True,True,True,True,False,False,Interviewed
APP00834,CAND00834,Alpha Tech,Data Analyst,Mumbai,Job Portal,2026-08-05 19:00:00,True,False,False,False,False,False,Screened
APP00077,CAND00077,BrightWorks,Data Analyst,Gurugram,LinkedIn,2026-08-05 20:00:00,True,True,True,True,False,False,Interviewed
APP00578,CAND00578,DataNova,Data Analyst,Hyderabad,Campus,2026-08-05 21:00:00,False,False,False,False,False,False,Applied
APP00260,CAND00260,InsightHub,Product Analyst,Bengaluru,Job Portal,2026-08-05 22:00:00,True,True,True,True,True,True,Hired
APP00145,CAND00145,BrightWorks,Data Analyst,Delhi,Job Portal,2026-08-05 23:00:00,True,False,False,False,False,False,Screened
APP00041,CAND00041,DataNova,Business Analyst,Hyderabad,Job Portal,2026-08-06 00:00:00,True,False,False,False,False,False,Screened
APP00270,CAND00270,Alpha Tech,BI Analyst,Delhi,Job Portal,2026-08-06 01:00:00,True,True,True,True,False,False,Interviewed
APP00366,CAND00366,InsightHub,Business Analyst,Mumbai,Company Website,2026-08-06 02:00:00,True,False,False,False,False,False,Screened
APP00306,CAND00306,InsightHub,Marketing Analyst,Delhi,Campus,2026-08-06 03:00:00,True,True,True,True,False,False,Interviewed
APP00925,CAND00925,BrightWorks,BI Analyst,Bengaluru,Company Website,2026-08-06 04:00:00,True,False,False,False,False,False,Screened
APP00001,CAND00001,DataNova,Marketing Analyst,Bengaluru,Company Website,2026-08-06 05:00:00,False,False,False,False,False,False,Applied
APP00073,CAND00073,Alpha Tech,Data Analyst,Bengaluru,Job Portal,2026-08-06 06:00:00,True,True,True,True,True,True,Hired
APP00984,CAND00984,InsightHub,Data Analyst,Pune,Job Portal,2026-08-06 07:00:00,True,True,True,False,False,False,Shortlisted
APP00405,CAND00405,InsightHub,Business Analyst,Bengaluru,Company Website,2026-08-06 08:00:00,True,False,False,False,False,False,Screened
APP00345,CAND00345,NextGen Labs,Product Analyst,Delhi,Company Website,2026-08-06 09:00:00,True,True,False,True,True,False,Offer
APP00263,CAND00263,Alpha Tech,Business Analyst,Hyderabad,Job Portal,2026-08-06 10:00:00,True,True,True,False,False,False,Shortlisted
APP00264,CAND00264,NextGen Labs,Business Analyst,Pune,Company Website,2026-08-06 11:00:00,True,False,False,False,False,False,Screened
APP00536,CAND00536,Alpha Tech,Product Analyst,Mumbai,Campus,2026-08-06 12:00:00,True,True,True,False,False,False,Shortlisted
APP00570,CAND00570,Alpha Tech,Data Analyst,Mumbai,Company Website,2026-08-06 13:00:00,True,False,False,False,False,False,Screened
APP00438,CAND00438,DataNova,Marketing Analyst,Bengaluru,LinkedIn,2026-08-06 14:00:00,False,False,False,False,False,False,Applied
APP00697,CAND00697,Alpha Tech,Product Analyst,Pune,Job Portal,2026-08-06 15:00:00,True,True,True,True,False,False,Interviewed
APP00707,CAND00707,Alpha Tech,BI Analyst,Pune,Company Website,2026-08-06 16:00:00,True,True,True,True,False,False,Interviewed
APP00353,CAND00353,DataNova,Data Analyst,Bengaluru,Referral,2026-08-06 17:00:00,False,False,False,False,False,False,Applied
APP00127,CAND00127,BrightWorks,Data Analyst,Mumbai,LinkedIn,2026-08-06 18:00:00,False,False,False,False,False,False,Applied
APP00952,CAND00952,NextGen Labs,Business Analyst,Pune,Referral,2026-08-06 19:00:00,True,False,False,False,False,False,Screened
APP00275,CAND00275,NextGen Labs,Marketing Analyst,Gurugram,Company Website,2026-08-06 20:00:00,True,True,True,False,False,False,Shortlisted
APP00491,CAND00491,DataNova,Business Analyst,Gurugram,Company Website,2026-08-06 21:00:00,True,False,False,False,False,False,Screened
APP00331,CAND00331,DataNova,BI Analyst,Gurugram,Company Website,2026-08-06 22:00:00,True,True,True,False,False,False,Shortlisted
APP00118,CAND00118,Alpha Tech,Business Analyst,Pune,Job Portal,2026-08-06 23:00:00,True,False,False,False,False,False,Screened
APP00688,CAND00688,InsightHub,BI Analyst,Bengaluru,Job Portal,2026-08-07 00:00:00,True,True,True,True,False,False,Interviewed
APP00497,CAND00497,Alpha Tech,Data Analyst,Gurugram,Referral,2026-08-07 01:00:00,True,False,False,False,False,False,Screened
APP00422,CAND00422,InsightHub,Product Analyst,Hyderabad,LinkedIn,2026-08-07 02:00:00,True,False,False,False,False,False,Screened
APP00397,CAND00397,InsightHub,Product Analyst,Bengaluru,LinkedIn,2026-08-07 03:00:00,True,True,True,True,False,False,Interviewed
APP00633,CAND00633,Alpha Tech,Business Analyst,Gurugram,Company Website,2026-08-07 04:00:00,False,False,False,False,False,False,Applied
APP00586,CAND00586,BrightWorks,Business Analyst,Bengaluru,Job Portal,2026-08-07 05:00:00,True,True,True,True,False,False,Interviewed
APP00906,CAND00906,BrightWorks,Business Analyst,Delhi,Campus,2026-08-07 06:00:00,False,False,False,False,False,False,Applied
APP00861,CAND00861,Alpha Tech,Business Analyst,Gurugram,LinkedIn,2026-08-07 07:00:00,False,False,False,False,False,False,Applied
APP00129,CAND00129,BrightWorks,Product Analyst,Pune,Job Portal,2026-08-07 08:00:00,True,False,False,False,False,False,Screened
APP00943,CAND00943,InsightHub,Product Analyst,Hyderabad,Referral,2026-08-07 09:00:00,True,False,False,False,False,False,Screened
APP00232,CAND00232,Alpha Tech,BI Analyst,Mumbai,Company Website,2026-08-07 11:00:00,True,False,False,False,False,False,Screened
APP00782,CAND00782,BrightWorks,BI Analyst,Mumbai,Referral,2026-08-07 12:00:00,True,False,False,False,False,False,Screened
APP00904,CAND00904,NextGen Labs,Product Analyst,Hyderabad,Referral,2026-08-07 13:00:00,False,False,False,False,False,False,Applied
